ad_id,spend,impressions,clicks,installs,trials,adj_trials,init_purch,trial_converts,campaign_name,ad_name,format,category,concept,creator_name,first_date,last_date,active_days,bucket,clean_name,c1,ipm,tpi,cpft,ctr,meta_paid_obs,ssot_trials,ssot_paid,ssot_ltv,af_installs,af_trials,af_trials_annual_reg,af_trials_annual_plus,af_trials_monthly,sp,phase,p1_point,p2_point,ltv_cac,ltv_cac_lo,ltv_cac_hi,days,signups,cpi,cps,EI,spend_per_day,SI,SP2,on_target,p1,sp2_winner,sp2_phase
120248341545680167,56.99,58156,200,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!valueprop_c8!appnotice-career-1200x628,,,,,2026-06-30,2026-07-18,16.0,Testing,generic – na – valueprop,static_c2,0.0,0.0,,0.0034390260678175,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4564233251202318,Pause,False,False,0.0,0.0,0.0,16,0.0,,,,3.561875,0.25,,False,False,False,No installs yet
120248341547190167,110.88,75822,384,3,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!3750sentences-1200x628,,,,,2026-06-30,2026-07-18,17.0,Testing,generic – na – outcome,static_c2,0.0395663527736013,0.0,,0.0050644931550209,0.0,2.0,0.81,82.2,18.0,4.0,4.0,0.0,0.0,0.4455813291047198,Pause,False,False,0.769,0.0,2.429,17,2.0,36.96,55.44,0.414471256451804,6.522352941176471,0.25,0.103617814112951,False,False,False,Pause
120248341548470167,36.26,23037,137,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!valueprop_c8!compareboba-1200x628,,,,,2026-07-01,2026-07-11,8.0,Testing,generic – na – valueprop,static_c2,0.0,0.0,,0.0059469548986413,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.5593388728791175,Pause,False,False,0.0,0.0,0.0,8,0.0,,,,4.5325,0.25,,False,False,False,No installs yet
120248341561120167,487.97,194727,1081,23,7,14.4,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!motion_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!3750sentences-1080x1920,,,,,2026-06-30,2026-07-19,20.0,Testing,generic – na – outcome,motion_c2,0.1181140776574383,0.0359477627653073,69.71000000000001,0.0055513616498996,0.0,11.0,4.44,449.5,68.0,22.0,15.0,3.0,4.0,2.572253993793717,Phase 1 Winner,True,False,0.826,0.189,1.771,20,11.0,21.21608695652174,44.3609090909091,0.7220397272056674,24.398500000000002,0.6018859430023374,0.43458556209433363,True,True,False,Pause
120248341577480167,942.27,277290,2309,36,18,34.37,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!credibility_c8!connor-keyskillsintheaiera-2cut,,,,,2026-06-30,2026-07-06,7.0,Testing,generic – na,video_c2,0.1298279779292437,0.0649139889646218,52.34833333333333,0.0083270222510728,0.0,17.0,6.99,707.4,84.0,30.0,10.0,14.0,4.0,2.7951245000307545,Phase 2 Winner,True,True,0.778,0.259,1.536,7,24.0,26.174166666666665,39.26125,0.5852662983906018,134.60999999999999,3.320690484560306,1.9434882279995043,False,True,False,Pause
120248489704700167,3975.57,855525,15023,208,61,99.14,4,2.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!video_c3!ugc_c4!valueprop_c5!ongoing_c6!swm-jenny_c7!scenario_c8!salarynegotiation_winning,,,,,2026-06-30,2026-07-07,8.0,Winning,ugc – swm-jenny – scenario,ugc_c2,0.2431255661728178,0.071301247771836,65.17327868852459,0.0175599777914146,6.0,98.0,40.53,4103.6,452.0,112.0,80.0,15.0,11.0,2.793937479850682,Phase 1 Winner,True,False,0.982,0.596,1.491,8,109.0,19.11331730769231,36.47311926605505,0.8014756094847795,496.94625,4.0,3.205902437939118,True,True,False,Watch
120248526868210167,3158.94,713599,12770,169,49,78.51,3,1.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!video_c3!ugc_c4!valueprop_c5!ongoing_c6!swm-jenny_c7!scenario_c8!salarynegotiation_winning_ccp-control,,,,,2026-07-01,2026-07-04,4.0,Winning,ugc – swm-jenny – scenario,ugc_c2,0.2368276861374525,0.0686660155073087,64.46816326530612,0.0178952044495578,4.0,97.0,39.68,4017.5,354.0,97.0,71.0,18.0,8.0,2.7350738188864248,Phase 1 Winner,True,False,1.168,0.684,1.791,4,87.0,18.691952662721892,36.30965517241379,0.8195429292419345,789.735,4.0,3.278171716967738,True,True,False,Watch
120248530261670167,668.82,132304,2750,67,14,28.69,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!brianptseng_c7!product_c8!og-video,,,,,2026-07-01,2026-07-03,3.0,Testing,influencer – brianptseng – product,na_c2,0.5064094811948241,0.1058169065183214,47.77285714285715,0.0207854637803845,0.0,18.0,7.36,745.4,124.0,34.0,24.0,6.0,4.0,3.220084186590388,Phase 2 Winner,True,True,0.992,0.344,1.956,3,36.0,9.982388059701494,18.578333333333333,1.5345884719008573,222.94000000000003,4.0,6.138353887603429,True,True,True,Scalable winner
120248612012470167,7804.69,1110140,19560,522,121,212.58,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!brianptseng_c7!product_c8!og-video_scaling,,,,,2026-07-03,2026-08-02,31.0,Scaling,influencer – brianptseng – product,na_c2,0.4702109643828706,0.1089952618588646,64.50157024793388,0.0176193993550363,0.0,114.0,45.71,4629.1,866.0,186.0,146.0,20.0,12.0,3.047126534384584,Phase 1 Winner,True,False,0.425,0.243,0.67,31,290.0,14.951513409961684,26.912724137931033,1.0245690331423067,251.76419354838708,0.8774808817620827,0.8990397386278359,False,True,False,"Efficient, unproven scale"
120248612089090167,9847.74,2633171,37870,411,110,185.62,5,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!ugc_c2!video_c3!ugc_c4!valueprop_c5!ongoing_c6!swm-jenny_c7!scenario_c8!salarynegotiation_scaling,,,,,2026-07-03,2026-08-09,22.0,Scaling,ugc – swm-jenny – scenario,ugc_c2,0.156085571351044,0.0417747271255835,89.52490909090909,0.0143818992385986,5.0,167.0,65.44,6663.4,1098.0,266.0,181.0,49.0,26.0,2.6653832007751395,Phase 1 Winner,True,False,0.576,0.362,0.865,22,258.0,23.96043795620438,38.16953488372093,0.6393396342111507,447.62454545454545,1.5601185192695657,0.9974456034358462,False,True,False,Pause
120248612147470167,162.16,45972,604,4,3,6.069999999999999,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!bigeartv_c7!product_c8!og-reel,,,,,2026-07-03,2026-07-05,3.0,Testing,influencer – bigeartv – product,na_c2,0.0870094840337596,0.0652571130253197,54.053333333333335,0.0131384320890977,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.4897183376340264,Pause,False,False,0.0,0.0,0.0,3,2.0,40.54,81.08,0.37787019335122535,54.053333333333335,1.333440232217268,0.5038673183702419,False,False,False,Pause
120248612260260167,157.56,52091,662,9,3,5.550000000000001,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!bigeartv_c7!product_c8!og-video,,,,,2026-07-03,2026-07-07,5.0,Testing,influencer – bigeartv – product,na_c2,0.1727745675836516,0.0575915225278838,52.52,0.0127085293044863,0.0,3.0,1.24,125.7,16.0,6.0,6.0,0.0,0.0,3.558885528710072,Pause,False,False,0.602,0.0,2.158,5,5.0,17.506666666666668,31.512,0.8750299488837782,31.512,0.7773686839719515,0.6802208797998266,False,False,False,Watch
120248686842540167,1851.85,502152,4254,62,13,22.05,3,1.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!credibility_c8!connor-keyskillsintheaiera-2cut_winning,,,,,2026-07-06,2026-07-19,14.0,Winning,generic – na,video_c2,0.123468591183546,0.0258885755707435,142.45,0.0084715384983033,4.0,25.0,10.05,1017.5,164.0,32.0,24.0,6.0,2.0,1.3229456855869557,Pause,False,False,0.611,0.273,1.074,14,31.0,29.868548387096773,59.737096774193546,0.5128758666114632,132.275,2.6839937328620516,1.3765556117213609,False,False,False,Pause
120248715194060167,817.61,264704,2277,19,5,8.99,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!credibility_c8!connor-keyskillsintheaiera-2cut_scaling,,,,,2026-07-06,2026-07-08,3.0,Scaling,generic – na,video_c2,0.0717782882011605,0.0188890232108317,163.522,0.0086020611702127,0.0,7.0,2.87,290.3,44.0,12.0,10.0,2.0,0.0,1.3257215766926882,Pause,False,False,0.329,0.0,0.802,3,8.0,43.032105263157895,102.20125,0.3559867114280829,272.5366666666667,0.9498797712598618,0.3381445760228578,False,False,False,Pause
120248715237150167,7091.79,1705941,10630,284,93,166.42000000000002,4,2.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!na_c2!video_c3!influencer_c4!problemsolution_c5!ongoing_c6!drama_engbook_c7!testimonial_c8!input_output_short_scaling,,,,,2026-07-06,2026-08-06,32.0,Scaling,influencer –  – testimonial,na_c2,0.1664770352550293,0.0545153671785835,76.2558064516129,0.0062311650871864,6.0,120.0,48.18,4883.2,765.0,207.0,151.0,14.0,40.0,2.9693023783161605,Phase 1 Winner,True,False,0.589,0.363,0.893,32,174.0,24.971091549295775,40.757413793103446,0.6134636769168664,221.6184375,0.7724130235178188,0.4738473335057152,False,True,False,Pause
120248718076390167,348.7,63913,913,14,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!bigeartv_c7!product_c8!og-video_winning,,,,,2026-07-06,2026-08-02,28.0,Winning,influencer – bigeartv – product,na_c2,0.2190477680597061,0.0,,0.0142850437313222,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.8709322522541133,Pause,False,False,0.0,0.0,0.0,28,4.0,24.907142857142855,87.175,0.6150387351259579,12.453571428571427,0.2526955786508079,0.15541756906531487,False,False,False,Pause
120248718399620167,1093.54,261339,9030,132,21,41.21,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!eaglish.fam_c7!product_c8!og-video,,,,,2026-07-06,2026-07-09,4.0,Testing,influencer – eaglish.fam – product,na_c2,0.5050910885860893,0.0803554004568778,52.07333333333333,0.0345528221964574,0.0,30.0,12.3,1245.1,268.0,48.0,40.0,0.0,6.0,3.4819705911611805,Phase 2 Winner,True,True,0.902,0.403,1.578,4,58.0,8.284393939393938,18.854137931034483,1.8491223076216194,273.385,4.0,7.396489230486478,True,True,True,Scalable winner
120248719356730167,697.65,199468,3270,84,20,38.92,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!harryspeaks__c7!product_c8!og-video,,,,,2026-07-07,2026-07-09,3.0,Testing,influencer – harryspeaks – product,na_c2,0.4211201796779433,0.1002667094471293,34.8825,0.0163936069946056,0.0,34.0,14.01,1418.2,162.0,39.0,27.0,6.0,2.0,2.757058581370131,Phase 2 Winner,True,True,1.801,0.82,3.137,3,48.0,8.305357142857142,14.534374999999999,1.844455015595971,232.54999999999998,4.0,7.377820062383884,True,True,True,Scalable winner
120248719873780167,163.88,118078,1009,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!testimonial_c5!ongoing_c6!na_c7!testimonial_c8!instagramstory-native-,,,,,2026-07-06,2026-07-14,9.0,Testing,generic – na – testimonial,static_c2,0.0,0.0,,0.0085451989362963,0.0,1.0,0.41,41.7,18.0,2.0,2.0,0.0,0.0,0.5694944975947418,Pause,False,False,0.0,0.0,1.13,9,0.0,,,,18.20888888888889,0.44919459228697145,,False,False,False,No installs yet
120248719893710167,397.06,125077,822,5,2,3.94,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!generic_c4!senario_c5!ongoing_c6!na_c7!us-winning_c8!start-tomorrow,,,,,2026-07-06,2026-07-12,7.0,Testing,generic – na – us-winning,na_c2,0.0399753751688959,0.0159901500675583,198.53,0.0065719516777664,0.0,5.0,2.04,206.7,36.0,10.0,6.0,0.0,2.0,1.0308706062830204,Pause,False,False,0.446,0.0,1.176,7,4.0,79.412,99.265,0.19290356165892658,56.722857142857144,1.3992946435729836,0.26992892055548673,False,False,False,Pause
120248719912650167,1040.91,374169,3494,29,10,18.87,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!mip-asianleadership_c7!usertestimonials_c8!fromsilenttospeakingup,,,,,2026-07-07,2026-07-12,6.0,Testing,ugc – mip-asianleadership – usertestimonials,ugc_c2,0.0775050846008087,0.0267258912416581,104.091,0.0093380263998353,0.0,13.0,5.24,530.5,116.0,26.0,22.0,2.0,2.0,1.643500037998067,Mid-Tier,False,False,0.452,0.106,0.932,6,17.0,35.89344827586207,61.230000000000004,0.42678701474219827,173.485,4.0,1.707148058968793,False,False,False,Pause
120248720012760167,317.38,204017,1770,12,1,1.97,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!testimonial_c5!ongoing_c6!na_c7!testimonial_c8!instagramstory-introvert-,,,,,2026-07-07,2026-07-13,7.0,Testing,generic – na – testimonial,static_c2,0.058818627859443,0.0049015523216202,317.38,0.0086757476092678,0.0,8.0,3.27,331.3,52.0,17.0,12.0,2.0,0.0,0.8920039580915998,Pause,False,False,0.92,0.0,2.209,7,5.0,26.448333333333334,63.476,0.5791993561708492,45.339999999999996,1.11849124559813,0.647829409333168,True,False,False,Pause
120248720435220167,268.15,108054,1334,1,1,1.98,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!image_c3!ugc_c4!senario_c5!ongoing_c6!miso.speaks_c7!interview_c8!interview-tips-carousel,,,,,2026-07-06,2026-07-11,6.0,Testing,ugc – miso.speaks – interview,na_c2,0.0092546319432876,0.0092546319432876,268.15,0.0123456790123456,0.0,4.0,1.6,162.5,26.0,8.0,6.0,0.0,2.0,0.8181028150219599,Pause,False,False,0.431,0.0,1.475,6,0.0,268.15,,0.05712794196702845,44.69166666666666,1.102497527963309,0.06298341479628024,False,False,False,Pause
120248789397960167,43484.13,7571144,133476,2799,659,1020.98,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!harryspeaks__c7!product_c8!og-video_scaling,,,,,2026-07-08,2026-09-15,47.0,Scaling,influencer – harryspeaks – product,na_c2,0.3696931401648152,0.0870410072771036,65.98502276176023,0.0176295682660374,0.0,735.0,278.87,28508.6,5154.0,1156.0,869.0,173.0,54.0,2.5446162254050297,Phase 1 Winner,True,False,0.213,0.133,0.316,47,1605.0,15.535594855305465,27.092915887850467,0.9860489914377002,925.1942553191489,3.2246057690591767,3.1796192663649907,False,True,False,Watch
120248790253970167,10853.99,2110493,42334,956,192,314.53,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!eaglish.fam_c7!product_c8!og-video_c9!app-cpr,,,,,2026-07-08,2026-09-15,37.0,Winning,influencer – eaglish.fam – product,na_c2,0.4529747314963849,0.0909740046519936,56.53119791666666,0.0200588203798828,0.0,225.0,85.95,8782.8,1958.0,339.0,285.0,36.0,8.0,2.962635377207312,Phase 1 Winner,True,False,0.49,0.297,0.748,37,462.0,11.353546025104603,23.493484848484847,1.3492575451392987,293.3510810810811,4.0,5.397030180557195,False,True,True,Scalable winner
120248822296120167,5251.9800000000005,1005778,20895,409,93,159.63,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!eaglish.fam_c7!product_c8!og-video_scaling,,,,,2026-07-09,2026-08-05,28.0,Scaling,influencer – eaglish.fam – product,na_c2,0.4066503741382293,0.0924657329947563,56.472903225806455,0.0207749622680154,0.0,91.0,35.68,3614.7,787.0,168.0,138.0,12.0,12.0,2.9802514846739254,Phase 1 Winner,True,False,0.518,0.29,0.821,28,249.0,12.841026894865527,21.092289156626506,1.1929620398648888,187.5707142857143,0.6537455284821486,0.7798935992106137,False,True,False,"Efficient, unproven scale"
120248898262300167,3.57,2310,12,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!valueprop_c8!billboard-canspeak-1200x628,,,,,2026-07-12,2026-07-16,5.0,Testing,generic – na – valueprop,static_c2,0.0,0.0,,0.0051948051948051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5930733515568692,Pause,False,False,0.0,0.0,0.0,5,0.0,,,,0.714,0.25,,False,False,False,No installs yet
120248898263350167,288.0,122085,865,2,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!valueprop_c8!billboard-fromspeak-1200x628,,,,,2026-07-12,2026-07-17,6.0,Testing,generic – na – valueprop,static_c2,0.016382028914281,0.0,,0.0070852275054265,0.0,4.0,1.59,160.6,16.0,8.0,2.0,4.0,2.0,0.521534689948807,Pause,False,False,0.543,0.0,1.659,6,2.0,144.0,144.0,0.1063809558226297,48.0,1.184110714351792,0.12596682959256048,False,False,False,Pause
120248898272860167,307.96,98979,1674,2,2,4.25,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!atiendai_c7!product_c8!speak-product,,,,,2026-07-12,2026-07-16,5.0,Testing,influencer – atiendai – product,na_c2,0.0202063063882237,0.0202063063882237,153.98,0.0169126784469432,0.0,2.0,0.8,81.4,16.0,5.0,3.0,0.0,2.0,1.4010743361856828,Mid-Tier,False,False,0.254,0.0,0.834,5,3.0,153.98,102.65333333333332,0.09948602181100583,61.592,1.5194113982990745,0.15116019551107257,False,False,False,Pause
120248898277620167,284.55,111730,1417,6,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!image_c3!ugc_c4!painpoint _c5!ongoing_c6!jessica_c7!ba.lifestyle.walking_c8!dontletenglishholdyouback_v2_engiperson,,,,,2026-07-13,2026-07-14,2.0,Testing,ugc – jessica – ba.lifestyle.walking,ugc_c2,0.05370088606462,0.0,,0.0126823592589277,0.0,2.0,0.82,83.1,18.0,4.0,2.0,2.0,0.0,1.0426349354088575,Pause,False,False,0.302,0.0,1.031,2,3.0,47.425000000000004,94.85000000000001,0.3230122854709262,142.275,3.5097781642583583,1.133701466333044,False,False,False,Pause
120248898277700167,258.67,122792,1071,5,1,2.11,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!image_c3!ugc_c4!painpoint _c5!ongoing_c6!jessica_c7!ba.lifestyle.walking_c8!dontletenglishholdyouback_v1_og,,,,,2026-07-13,2026-07-15,3.0,Testing,ugc – jessica – ba.lifestyle.walking,ugc_c2,0.0407192650987035,0.0081438530197406,258.67,0.0087220665841422,0.0,1.0,0.4,40.9,16.0,2.0,0.0,0.0,0.0,0.9178107242502233,Pause,False,False,0.0,0.0,0.725,3,4.0,51.734,64.6675,0.29610812306140405,86.22333333333334,2.1270411005651253,0.6298341479628025,False,False,False,Pause
120248898278030167,159.5,53424,672,0,0,0.0,1,1.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!testimonial_c5!ongoing_c6!qing_c7!product_c8!doesaienglishlearningwork_3cut,,,,,2026-07-13,2026-07-15,3.0,Testing,ugc – qing – product,ugc_c2,0.0,0.0,,0.0125786163522012,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8674871009166114,Pause,False,False,0.0,0.0,0.0,3,1.0,,159.5,,53.166666666666664,1.3115670759660474,,False,False,False,No installs yet
120248898278710167,187.26,63868,1197,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!atiendai_c7!product_c8!vs-online-course,,,,,2026-07-13,2026-07-15,3.0,Testing,influencer – atiendai – product,na_c2,0.0,0.0,,0.0187417799210872,0.0,1.0,0.41,41.5,12.0,2.0,2.0,0.0,0.0,0.9612139553234051,Pause,False,False,0.0,0.0,0.975,3,0.0,,,,62.419999999999995,1.5398373081216425,,False,False,False,No installs yet
120248898291360167,253.0,83208,1330,8,3,6.09,1,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!atiendai_c7!product_c8!og-video,,,,,2026-07-13,2026-07-22,6.0,Testing,influencer – atiendai – product,na_c2,0.0961446014806268,0.036054225555235,84.33333333333333,0.0159840399961542,1.0,1.0,0.41,41.7,30.0,2.0,0.0,2.0,0.0,1.9993108417524093,Mid-Tier,False,False,0.0,0.0,0.793,6,8.0,31.625,31.625,0.4843907553662823,42.166666666666664,1.0402083705937617,0.5038673183702419,False,False,False,Pause
120248964820460167,347.26,157589,581,16,3,5.07,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!motion_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!3750sentences-1080x1920_scaling,,,,,2026-07-15,2026-07-22,8.0,Scaling,generic – na – outcome,motion_c2,0.1015299291194182,0.0190368617098909,115.75333333333332,0.0036868055511488,0.0,8.0,3.13,317.1,60.0,14.0,14.0,0.0,0.0,5.212631929745832,Phase 1 Winner,True,False,0.817,0.0,1.881,8,10.0,21.70375,34.726,0.7058161671811866,43.4075,0.25,0.17645404179529664,True,True,False,Pause
120249017523680167,76.19,17801,105,3,1,1.52,1,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!motion_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!3750sentences-1080x1920_winning,,,,,2026-07-17,2026-07-29,11.0,Winning,generic – na – outcome,motion_c2,0.1685298578731532,0.056176619291051,76.19,0.0058985450255603,1.0,2.0,0.77,78.0,10.0,4.0,2.0,2.0,0.0,2.774327984355531,Pause,False,False,1.157,0.0,4.015,11,2.0,25.396666666666665,38.095,0.6031837894129943,6.926363636363636,0.25,0.15079594735324858,True,False,False,Pause
120249017782920167,188.91,59734,1862,10,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!image_c3!whitelist_c4!valueprop_c5!ongoing_c6!mip-alicechenlife_c7!ba.lifestyle.testscore_c8!9-year-in-us,,,,,2026-07-16,2026-07-19,4.0,Testing,whitelist – mip-alicechenlife – ba.lifestyle.testscore,ugc_c2,0.1674088458834164,0.0,,0.0311715271034921,0.0,1.0,0.4,40.4,26.0,2.0,2.0,0.0,0.0,2.5222358440593573,Phase 1 Winner,True,False,0.0,0.0,0.992,4,5.0,18.891,37.782,0.810907714703228,47.2275,1.1650539325426927,0.9447512219442037,False,True,False,Watch
120249017877220167,393.93,101594,3677,29,9,20.49,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!image_c3!whitelist_c4!valueprop_c5!ongoing_c6!mip-emily_life_c7!allenhook_c8!learning-technique-sharing,,,,,2026-07-16,2026-07-20,5.0,Testing,whitelist –  – allenhook,ugc_c2,0.2854499281453629,0.0885879087347678,43.77,0.0361930822686379,0.0,15.0,5.89,596.1,78.0,27.0,22.0,2.0,2.0,3.3605418299320737,Phase 1 Winner,True,False,1.387,0.451,2.746,5,14.0,13.583793103448276,28.137857142857143,1.1277304889581947,78.786,1.9435697237691725,2.1918228349105524,True,True,True,Scalable winner
120249017985740167,293.3,74476,1436,4,3,6.68,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!testimonial_c5!ongoing_c6!mip-asianleadership_c7!usertestimonials_c8!og-post,,,,,2026-07-16,2026-07-22,4.0,Testing,whitelist – mip-asianleadership – usertestimonials,ugc_c2,0.0537085772597883,0.0402814329448412,97.76666666666668,0.019281379236264,0.0,5.0,1.98,201.6,14.0,6.0,2.0,0.0,2.0,2.549348265069421,Pause,False,False,0.602,0.0,1.604,4,3.0,73.325,97.76666666666667,0.2089172538487375,73.325,1.8088524610384407,0.37790048877768145,False,False,False,Pause
120249018197870167,280.07,108885,1446,2,1,2.17,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-xlittleprince_c7!indoorselfie.vs_c8!vs-cramschool,,,,,2026-07-16,2026-08-09,13.0,Testing,whitelist – mip-xlittleprince – indoorselfie.vs,ugc_c2,0.0183680029388804,0.0091840014694402,280.07,0.0132800661248105,0.0,3.0,1.13,115.2,28.0,6.0,4.0,2.0,0.0,1.12916199785803,Pause,False,False,0.344,0.0,1.346,13,1.0,140.035,280.07,0.10939306343741692,21.543846153846154,0.5314645637315807,0.05813853673502791,False,False,False,Pause
120249018598560167,529.9699999999999,131910,7413,13,4,9.08,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!whitelist_c4!productdemo_c5!ongoing_c6!mip-kellyyangdes_c7!patterninterrupt_c8!pineapple-cutting,,,,,2026-07-16,2026-07-19,4.0,Testing,whitelist – mip-kellyyangdes – patterninterrupt,ugc_c2,0.0985520430596618,0.030323705556819,132.49249999999998,0.0561974073231748,0.0,7.0,2.74,277.8,42.0,14.0,6.0,6.0,2.0,4.326697440219352,Phase 1 Winner,True,False,0.531,0.0,1.326,4,9.0,40.76692307692307,58.88555555555555,0.3757668345377339,132.49249999999998,3.268453933776141,1.2281765885274647,False,True,False,Pause
